UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,AvgTimePerSession,EngagementPerVideo,EngagementPerVideo_Log
872,32,0,Japan,25355,False,True,Artist,1,2,93,9,6132,Vlogs,8,1345,1,4,3,42,Evening,3,7,Entertainment,Smartphone,Android,2:00 PM,5,5,At home,Mobile Data,10.333333333333334,448.3333333333333,6.107765002804142
873,64,0,United States,74120,True,False,Students,1,3,205,3,4783,Jokes/Memes,3,974,3,19,20,98,Afternoon,9,1,Habit,Tablet,MacOS,5:00 PM,10,0,At home,Wi-Fi,68.33333333333333,48.7,3.906004933102583
874,39,0,United States,94619,True,True,Manager,1,4,211,18,9782,Vlogs,28,4161,7,9,10,71,Afternoon,6,4,Habit,Tablet,Android,5:00 PM,8,2,At school,Wi-Fi,11.722222222222221,416.1,6.0333260012029
875,31,1,Indonesia,58342,True,False,Waiting staff,1,3,20,15,4996,Gaming,29,5962,7,7,18,31,Evening,6,4,Entertainment,Computer,Android,2:00 PM,8,2,At home,Wi-Fi,1.3333333333333333,331.22222222222223,5.805804089048513
876,43,0,Pakistan,98860,True,True,Waiting staff,1,4,227,14,1502,Pranks,29,9814,5,13,27,52,Night,8,2,Habit,Tablet,iOS,9:00 PM,10,0,At home,Mobile Data,16.214285714285715,363.48148148148147,5.8984757448946565
877,45,1,Pakistan,22257,False,False,Waiting staff,0,4,262,2,3081,ASMR,23,8649,1,27,31,2,Afternoon,8,2,Boredom,Tablet,MacOS,5:00 PM,10,0,At school,Mobile Data,131.0,279.0,5.634789603169249
878,40,1,Pakistan,47364,False,True,Waiting staff,0,2,231,17,9269,ASMR,18,6596,8,12,27,83,Evening,3,7,Habit,Smartphone,iOS,2:00 PM,5,5,At home,Wi-Fi,13.588235294117647,244.2962962962963,5.502466852480651
879,31,1,Indonesia,44972,False,False,Labor/Worker,1,2,89,8,9293,Jokes/Memes,3,3330,8,3,42,38,Afternoon,9,1,Boredom,Smartphone,Android,5:00 PM,10,0,At home,Wi-Fi,11.125,79.28571428571429,4.385591700838378
880,41,1,Vietnam,46654,False,True,Waiting staff,1,2,16,10,503,Jokes/Memes,13,1740,2,13,1,32,Morning,8,2,Boredom,Smartphone,Android,8:00 AM,10,0,At home,Wi-Fi,1.6,1740.0,7.462214939768189
881,19,2,India,49320,False,False,Waiting staff,1,1,281,18,9532,Life Hacks,12,6055,3,15,6,10,Night,3,7,Entertainment,Smartphone,iOS,9:00 PM,5,5,At work,Wi-Fi,15.61111111111111,1009.1666666666666,6.91787061272323
882,62,1,Japan,40808,False,True,Engineer,0,2,236,19,3886,Pranks,15,6321,4,14,11,8,Evening,9,1,Procrastination,Smartphone,Windows,2:00 PM,10,0,Commuting,Mobile Data,12.421052631578947,574.6363636363636,6.355476148202532
883,43,1,India,72389,True,False,Engineer,0,1,25,8,8010,Trends,18,1954,1,24,34,90,Afternoon,8,2,Entertainment,Smartphone,Android,5:00 PM,10,0,At school,Mobile Data,3.125,57.470588235294116,4.068523862600358
884,31,0,United States,54773,True,True,Cashier,0,2,21,8,624,Gaming,5,279,4,9,39,94,Night,8,2,Boredom,Computer,Android,9:00 PM,10,0,Commuting,Wi-Fi,2.625,7.153846153846154,2.0984897366505306
885,24,0,Japan,71168,True,False,Labor/Worker,1,4,250,3,1051,Trends,7,2391,5,13,20,75,Evening,6,4,Procrastination,Smartphone,Windows,2:00 PM,8,2,At school,Wi-Fi,83.33333333333333,119.55,4.79206460462718
886,20,2,United States,47747,False,True,Waiting staff,1,1,30,3,7386,Life Hacks,11,9232,3,23,21,20,Afternoon,3,7,Procrastination,Smartphone,Android,5:00 PM,5,5,At school,Mobile Data,10.0,439.6190476190476,6.088180664525607
887,64,0,Germany,96396,True,True,Waiting staff,0,3,187,12,6082,ASMR,26,6439,2,22,21,20,Morning,8,2,Boredom,Smartphone,Android,8:00 AM,10,0,At work,Mobile Data,15.583333333333334,306.6190476190476,5.728862159053224
888,40,2,India,77505,True,True,Teacher,1,1,237,17,5485,Jokes/Memes,27,961,6,4,18,9,Evening,6,4,Entertainment,Smartphone,Android,2:00 PM,8,2,At home,Mobile Data,13.941176470588236,53.388888888888886,3.996159884634346
889,63,0,Barzil,38135,False,True,Labor/Worker,0,1,282,4,3773,Trends,11,6827,8,21,21,72,Evening,3,7,Entertainment,Smartphone,Android,2:00 PM,5,5,At work,Mobile Data,70.5,325.0952380952381,5.787189480098155
890,60,2,Indonesia,67377,True,False,Artist,1,3,297,17,3917,Comedy,27,1217,7,8,19,15,Afternoon,6,4,Habit,Tablet,MacOS,5:00 PM,8,2,At work,Mobile Data,17.470588235294116,64.05263157894737,4.1751966588511955
891,64,0,Mexico,43554,False,True,Waiting staff,1,1,143,14,4019,Jokes/Memes,15,8566,1,3,4,98,Afternoon,3,7,Boredom,Tablet,Android,5:00 PM,5,5,At home,Wi-Fi,10.214285714285714,2141.5,7.669728650471935
892,62,0,India,82491,True,False,Labor/Worker,1,4,292,19,1330,Pranks,10,6007,4,2,13,88,Night,3,7,Habit,Smartphone,Android,9:00 PM,5,5,At home,Mobile Data,15.368421052631579,462.0769230769231,6.13789318084133
893,35,0,United States,75621,True,True,Labor/Worker,1,2,162,9,4115,Life Hacks,15,4130,3,19,18,97,Evening,8,2,Entertainment,Tablet,iOS,2:00 PM,10,0,At work,Mobile Data,18.0,229.44444444444446,5.440009811453253
894,55,0,Pakistan,78283,True,False,Waiting staff,1,3,75,12,3368,Pranks,13,1392,6,28,29,63,Evening,8,2,Boredom,Tablet,iOS,2:00 PM,10,0,At home,Mobile Data,6.25,48.0,3.8918202981106265
895,52,0,United States,36923,False,True,Cashier,1,2,146,5,8096,Pranks,14,2076,9,23,25,91,Night,6,4,Boredom,Smartphone,MacOS,9:00 PM,8,2,At work,Mobile Data,29.2,83.04,4.4312928759767996
896,32,1,Philippines,67591,True,False,Waiting staff,1,4,101,11,5142,Life Hacks,17,8966,9,8,13,21,Afternoon,6,4,Boredom,Computer,iOS,5:00 PM,8,2,At home,Mobile Data,9.181818181818182,689.6923076923077,6.537694439059272
897,42,1,United States,82261,True,True,Manager,1,3,268,3,3952,Trends,13,4316,7,17,27,5,Afternoon,3,7,Habit,Smartphone,Android,5:00 PM,5,5,At school,Mobile Data,89.33333333333333,159.85185185185185,5.0804837665304925
898,54,1,United States,74336,True,False,Students,1,2,112,15,5085,Life Hacks,10,6196,9,13,19,35,Night,8,2,Habit,Smartphone,Android,9:00 PM,10,0,At work,Wi-Fi,7.466666666666667,326.10526315789474,5.790282024778371
899,45,1,Pakistan,94083,True,True,Waiting staff,1,2,64,14,1574,Jokes/Memes,25,4589,8,7,49,85,Afternoon,8,2,Habit,Smartphone,Android,5:00 PM,10,0,At school,Mobile Data,4.571428571428571,93.65306122448979,4.55021821970485
900,27,1,Mexico,80948,True,False,Manager,1,4,266,11,2635,Gaming,1,8142,5,9,1,68,Evening,6,4,Habit,Smartphone,Android,2:00 PM,8,2,Commuting,Wi-Fi,24.181818181818183,8142.0,9.004913941467132
901,56,2,Indonesia,53002,True,True,Labor/Worker,1,2,110,8,2769,Comedy,1,6260,9,12,38,48,Evening,8,2,Boredom,Computer,Android,2:00 PM,10,0,At school,Mobile Data,13.75,164.73684210526315,5.110401241934584
902,34,1,India,93016,True,False,Manager,1,4,207,4,5303,Jokes/Memes,15,8471,7,29,19,80,Morning,8,2,Habit,Tablet,iOS,8:00 AM,7,3,Commuting,Mobile Data,51.75,445.8421052631579,6.1022053001389525
903,56,2,Pakistan,46672,False,True,driver,1,1,235,12,6251,ASMR,16,7897,5,14,1,95,Morning,6,4,Habit,Smartphone,iOS,8:00 AM,8,2,At home,Wi-Fi,19.583333333333332,7897.0,8.974364841846596
904,39,1,United States,24213,False,False,Cashier,1,4,246,8,1212,Jokes/Memes,12,4841,8,14,40,90,Evening,6,4,Entertainment,Smartphone,iOS,2:00 PM,8,2,At home,Mobile Data,30.75,121.025,4.804225941773211
905,43,1,Indonesia,30293,False,True,Students,1,1,35,6,8968,Life Hacks,26,7161,7,15,17,62,Afternoon,6,4,Entertainment,Computer,Android,5:00 PM,8,2,At school,Mobile Data,5.833333333333333,421.2352941176471,6.045562727651337
906,61,0,United States,75860,True,False,Students,1,3,130,15,5956,Gaming,24,9666,9,3,21,35,Morning,3,7,Habit,Smartphone,Windows,8:00 AM,5,5,At home,Mobile Data,8.666666666666666,460.2857142857143,6.134017621702962
907,42,0,Indonesia,82507,True,True,Engineer,1,2,191,12,1161,Trends,6,1059,1,15,22,70,Night,3,7,Habit,Smartphone,iOS,9:00 PM,5,5,At school,Mobile Data,15.916666666666666,48.13636363636363,3.8945993642808925
908,34,0,Mexico,77134,True,True,Engineer,1,4,208,16,5978,ASMR,6,1922,9,19,15,97,Afternoon,8,2,Habit,Smartphone,Android,5:00 PM,10,0,At home,Wi-Fi,13.0,128.13333333333333,4.860845462304786
909,30,0,Barzil,22100,False,True,Labor/Worker,1,4,264,16,7042,Vlogs,12,6101,7,24,39,21,Morning,3,7,Habit,Tablet,Android,8:00 AM,5,5,At school,Mobile Data,16.5,156.43589743589743,5.059018375011542
910,37,2,United States,81997,True,True,Artist,0,2,131,4,2384,Jokes/Memes,25,4592,1,20,48,80,Afternoon,8,2,Entertainment,Smartphone,Windows,5:00 PM,10,0,At home,Mobile Data,32.75,95.66666666666667,4.5712686343124105
911,42,0,Pakistan,48172,False,False,Waiting staff,1,2,40,11,5877,Life Hacks,15,6349,1,14,39,39,Evening,9,1,Boredom,Tablet,Android,2:00 PM,10,0,At home,Mobile Data,3.6363636363636362,162.7948717948718,5.098614863205257
912,21,2,Indonesia,40132,False,True,Artist,1,3,294,13,3541,Jokes/Memes,4,2473,5,8,32,34,Night,8,2,Habit,Smartphone,Android,9:00 PM,10,0,At work,Mobile Data,22.615384615384617,77.28125,4.360308110719239
913,27,1,United States,38199,False,False,Students,0,3,115,9,4636,Life Hacks,24,8108,8,5,49,15,Night,6,4,Entertainment,Smartphone,Android,9:00 PM,8,2,At school,Wi-Fi,12.777777777777779,165.46938775510205,5.114811435189954
914,20,1,Vietnam,56609,True,True,Waiting staff,1,4,233,4,1096,Vlogs,4,8096,9,19,4,6,Evening,6,4,Entertainment,Computer,iOS,2:00 PM,8,2,At home,Mobile Data,58.25,2024.0,7.613324979540639
915,58,0,Japan,62965,True,False,Manager,1,3,282,12,5902,Life Hacks,2,6748,6,4,44,66,Morning,8,2,Boredom,Smartphone,iOS,8:00 AM,10,0,At school,Mobile Data,23.5,153.36363636363637,5.039311094072922
916,62,0,Philippines,28016,False,True,Labor/Worker,1,1,241,9,8216,Trends,27,4549,8,14,45,88,Evening,8,2,Entertainment,Computer,iOS,2:00 PM,10,0,At home,Wi-Fi,26.77777777777778,101.08888888888889,4.625843893478724
917,35,2,United States,59779,True,False,Waiting staff,0,3,265,13,1080,Vlogs,24,594,6,16,32,56,Night,8,2,Habit,Smartphone,Android,9:00 PM,10,0,At school,Mobile Data,20.384615384615383,18.5625,2.973614468300372
918,64,0,India,51881,True,True,Waiting staff,0,3,33,16,8371,Trends,12,5452,6,20,4,49,Evening,8,2,Entertainment,Smartphone,Windows,2:00 PM,10,0,Commuting,Mobile Data,2.0625,1363.0,7.218176838403408
919,53,2,Barzil,44472,False,False,Students,1,4,118,6,2848,Entertainment,7,506,4,24,1,92,Evening,3,7,Boredom,Tablet,Android,2:00 PM,5,5,At work,Mobile Data,19.666666666666668,506.0,6.2285110035911835
920,64,0,Barzil,71813,True,True,Labor/Worker,1,1,200,10,1961,Life Hacks,20,4889,5,6,33,1,Evening,8,2,Habit,Tablet,Windows,2:00 PM,10,0,At school,Wi-Fi,20.0,148.15151515151516,5.004962669484521
921,39,1,United States,56021,True,False,Labor/Worker,0,3,34,13,1474,Life Hacks,9,7637,2,23,7,65,Night,6,4,Habit,Smartphone,Android,10:15 PM,8,2,At home,Wi-Fi,2.6153846153846154,1091.0,6.9957661563048505
922,51,1,Philippines,74131,True,True,Waiting staff,1,1,196,7,4889,Pranks,9,8212,3,25,9,28,Afternoon,9,1,Boredom,Tablet,iOS,5:45 PM,10,0,At home,Mobile Data,28.0,912.4444444444445,6.8172225578159145
923,64,0,India,44087,False,False,Students,1,1,297,19,4980,Jokes/Memes,8,1399,3,6,1,20,Evening,9,1,Entertainment,Smartphone,MacOS,4:25 PM,10,0,At home,Wi-Fi,15.631578947368421,1399.0,7.24422751560335
924,25,0,Mexico,32828,False,True,Waiting staff,1,1,125,19,1213,Jokes/Memes,14,3201,5,3,16,48,Evening,9,1,Habit,Computer,Windows,4:25 PM,10,0,At home,Mobile Data,6.578947368421052,200.0625,5.303615804999245
925,57,2,United States,81610,True,False,driver,1,2,46,17,5698,Pranks,1,7854,5,15,18,72,Night,8,2,Entertainment,Smartphone,Android,10:15 PM,10,0,At home,Mobile Data,2.7058823529411766,436.3333333333333,6.080695680835925
926,61,1,Pakistan,21401,False,True,Artist,1,2,291,13,9002,Entertainment,23,6763,6,29,47,65,Evening,8,2,Habit,Smartphone,Android,4:25 PM,10,0,At work,Wi-Fi,22.384615384615383,143.89361702127658,4.9759997974334995
927,36,0,Barzil,35193,False,False,Labor/Worker,1,2,146,13,420,Jokes/Memes,21,7962,5,3,6,90,Afternoon,8,2,Entertainment,Computer,Android,5:45 PM,10,0,At home,Wi-Fi,11.23076923076923,1327.0,7.191429330036379
928,59,2,United States,64864,True,True,Waiting staff,1,2,236,2,3660,Trends,23,5190,6,11,2,51,Evening,6,4,Procrastination,Computer,iOS,4:25 PM,8,2,At home,Mobile Data,118.0,2595.0,7.86172707782398
929,58,0,United States,40307,False,True,Teacher,1,4,191,10,5284,Life Hacks,12,5681,8,3,9,43,Evening,8,2,Entertainment,Smartphone,iOS,4:25 PM,10,0,At school,Mobile Data,19.1,631.2222222222222,6.449240949784157
930,54,0,Mexico,39611,False,True,Waiting staff,1,3,95,13,9471,Life Hacks,25,3678,2,28,4,49,Night,8,2,Entertainment,Smartphone,iOS,10:15 PM,10,0,At work,Wi-Fi,7.3076923076923075,919.5,6.824917000673133
931,23,1,Mexico,63791,True,True,driver,1,2,62,9,9633,Jokes/Memes,2,336,4,10,45,25,Evening,8,2,Procrastination,Tablet,Android,4:25 PM,10,0,Commuting,Wi-Fi,6.888888888888889,7.466666666666667,2.136136885356381
932,43,1,India,31950,False,False,Waiting staff,1,4,244,1,1341,Gaming,13,1667,6,18,23,74,Afternoon,3,7,Habit,Smartphone,iOS,5:45 PM,5,5,At work,Wi-Fi,244.0,72.47826086956522,4.29698959198797
933,51,1,India,96240,True,True,Labor/Worker,1,3,276,14,5138,Jokes/Memes,27,909,5,1,43,76,Afternoon,9,1,Habit,Tablet,Android,5:45 PM,10,0,At work,Mobile Data,19.714285714285715,21.13953488372093,3.097364919097803
934,62,1,India,97403,True,False,Students,1,2,296,16,5190,Jokes/Memes,4,8467,1,16,45,41,Evening,8,2,Habit,Smartphone,Android,4:25 PM,10,0,At home,Wi-Fi,18.5,188.15555555555557,5.242569721811106
935,23,0,Vietnam,22745,False,True,Students,1,3,109,15,1362,Life Hacks,20,9083,9,16,43,71,Afternoon,8,2,Habit,Smartphone,Android,5:45 PM,10,0,At school,Wi-Fi,7.266666666666667,211.2325581395349,5.357682645793785
936,54,1,Vietnam,75243,True,False,Labor/Worker,0,2,96,1,592,Jokes/Memes,18,8204,3,27,8,64,Night,9,1,Boredom,Tablet,Android,10:15 PM,10,0,At school,Mobile Data,96.0,1025.5,6.933910236458988
937,50,2,India,23866,False,True,Labor/Worker,1,4,24,17,527,Pranks,19,5122,2,10,39,61,Evening,8,2,Procrastination,Smartphone,MacOS,4:25 PM,10,0,At work,Mobile Data,1.411764705882353,131.33333333333334,4.885323992019081
938,39,0,India,52245,True,False,Students,0,1,110,13,7856,Gaming,16,8153,9,1,25,12,Evening,3,7,Boredom,Smartphone,Android,4:25 PM,5,5,Commuting,Mobile Data,8.461538461538462,326.12,5.7903270760563865
939,38,1,India,64724,True,True,driver,0,1,174,15,1293,Jokes/Memes,27,973,7,4,16,81,Afternoon,3,7,Habit,Computer,Android,5:45 PM,5,5,At home,Mobile Data,11.6,60.8125,4.124105609382931
940,23,1,Indonesia,91354,True,False,Students,1,3,38,16,1655,Jokes/Memes,14,4270,5,3,35,69,Afternoon,8,2,Procrastination,Tablet,MacOS,5:45 PM,10,0,At school,Wi-Fi,2.375,122.0,4.812184355372417
941,23,1,Mexico,71374,True,True,Labor/Worker,1,4,123,16,188,Trends,29,1408,6,5,17,14,Afternoon,3,7,Habit,Smartphone,iOS,5:45 PM,5,5,At home,Wi-Fi,7.6875,82.82352941176471,4.428713748646535
942,21,1,Philippines,50116,True,False,Labor/Worker,1,1,116,2,2759,Pranks,8,2288,4,12,18,34,Afternoon,8,2,Boredom,Tablet,Windows,5:45 PM,10,0,At work,Mobile Data,58.0,127.11111111111111,4.85289794293284
943,47,0,Vietnam,40447,False,True,Waiting staff,1,2,139,17,8721,Vlogs,12,8738,1,25,27,48,Evening,3,7,Habit,Smartphone,Android,4:25 PM,5,5,At school,Mobile Data,8.176470588235293,323.6296296296296,5.782684931351006
944,28,0,Pakistan,50431,True,False,Labor/Worker,1,1,93,11,8626,ASMR,9,1218,4,12,15,61,Night,8,2,Entertainment,Smartphone,Windows,10:15 PM,10,0,At school,Mobile Data,8.454545454545455,81.2,4.409155302062135
945,47,2,Indonesia,37908,False,True,Labor/Worker,1,3,280,8,6432,ASMR,6,1420,9,13,17,81,Evening,8,2,Habit,Smartphone,Windows,4:25 PM,10,0,At home,Mobile Data,35.0,83.52941176470588,4.437099542022809
946,48,0,United States,49336,False,False,Manager,1,3,253,3,6038,ASMR,26,9646,1,24,43,35,Afternoon,6,4,Habit,Tablet,Android,5:45 PM,8,2,Commuting,Mobile Data,84.33333333333333,224.32558139534885,5.417546384691442
947,41,1,United States,60992,True,True,Cashier,0,4,223,12,9997,ASMR,18,3377,3,12,5,65,Night,8,2,Boredom,Smartphone,MacOS,10:15 PM,10,0,At work,Mobile Data,18.583333333333332,675.4,6.516784617024425
948,26,2,India,75350,True,False,Labor/Worker,1,3,175,16,8495,Life Hacks,2,7501,5,25,16,59,Afternoon,8,2,Boredom,Smartphone,Android,5:45 PM,10,0,At home,Mobile Data,10.9375,468.8125,6.152333678937688
949,20,1,Philippines,89561,True,True,Manager,1,1,288,14,4183,Gaming,23,4098,7,16,15,36,Evening,8,2,Boredom,Smartphone,Android,4:25 PM,10,0,At school,Mobile Data,20.571428571428573,273.2,5.613857767128214
950,48,1,United States,71955,True,True,Cashier,1,1,68,16,6974,Life Hacks,8,2738,9,13,42,79,Evening,3,7,Entertainment,Smartphone,iOS,4:25 PM,5,5,At home,Wi-Fi,4.25,65.19047619047619,4.192536588401315
951,57,1,Barzil,81240,True,True,Artist,1,1,99,17,438,Pranks,24,7619,6,5,46,19,Night,8,2,Boredom,Tablet,MacOS,10:15 PM,10,0,At work,Mobile Data,5.823529411764706,165.6304347826087,5.11577839481682
952,54,1,India,40093,False,True,driver,1,1,203,11,833,Pranks,14,1842,3,24,34,42,Night,9,1,Habit,Smartphone,iOS,10:15 PM,10,0,At home,Wi-Fi,18.454545454545453,54.1764705882353,4.010536604950008
953,53,0,Barzil,26155,False,False,driver,0,4,132,17,8989,Trends,6,8938,7,4,48,69,Evening,3,7,Boredom,Tablet,Windows,4:25 PM,5,5,At school,Mobile Data,7.764705882352941,186.20833333333334,5.232222078722215
954,41,0,India,66607,True,True,driver,1,2,145,19,8752,Comedy,10,2816,4,21,19,19,Night,3,7,Boredom,Smartphone,iOS,10:15 PM,5,5,At work,Mobile Data,7.631578947368421,148.21052631578948,5.005358236995412
955,48,1,India,53487,True,False,Teacher,1,2,148,1,8954,Entertainment,8,9063,3,15,8,39,Evening,3,7,Habit,Smartphone,iOS,4:25 PM,5,5,At work,Wi-Fi,148.0,1132.875,7.033396248935108
956,23,1,United States,75668,True,True,Cashier,1,4,238,12,5795,Vlogs,17,494,7,12,47,69,Evening,8,2,Entertainment,Smartphone,Android,4:25 PM,10,0,At home,Mobile Data,19.833333333333332,10.51063829787234,2.4432716771364227
957,19,1,India,40963,False,False,Cashier,1,3,283,15,3575,Pranks,25,6560,7,19,10,52,Evening,6,4,Entertainment,Computer,Android,4:25 PM,8,2,Commuting,Mobile Data,18.866666666666667,656.0,6.487684018484611
958,37,1,Germany,70124,True,True,Artist,0,2,59,18,3786,Jokes/Memes,29,5510,4,21,5,12,Afternoon,8,2,Habit,Smartphone,iOS,5:45 PM,10,0,At school,Mobile Data,3.2777777777777777,1102.0,7.005789019253503
959,45,2,Vietnam,72870,True,False,Labor/Worker,1,3,127,14,5221,Vlogs,12,3444,7,28,48,83,Morning,8,2,Boredom,Smartphone,Android,9:55 AM,10,0,At school,Mobile Data,9.071428571428571,71.75,4.287028906051602
960,28,1,Germany,76547,True,True,driver,0,2,211,1,7751,Life Hacks,17,9267,2,19,26,47,Evening,8,2,Habit,Smartphone,Android,4:25 PM,10,0,At school,Wi-Fi,211.0,356.4230769230769,5.878920169535857
961,21,0,Germany,84110,True,False,Manager,1,3,200,13,6819,Life Hacks,13,7543,1,21,22,76,Afternoon,3,7,Boredom,Tablet,Windows,5:45 PM,5,5,At home,Mobile Data,15.384615384615385,342.8636363636364,5.84024517286414
962,32,1,Japan,73554,True,True,Students,1,4,190,15,685,Pranks,19,7562,2,11,44,36,Afternoon,3,7,Procrastination,Tablet,Android,5:45 PM,5,5,At work,Mobile Data,12.666666666666666,171.86363636363637,5.1525030545699435
963,23,2,Vietnam,40936,False,False,Students,0,1,87,7,4234,Trends,12,3994,4,21,23,63,Afternoon,8,2,Habit,Tablet,Android,5:45 PM,10,0,At school,Wi-Fi,12.428571428571429,173.65217391304347,5.1627964184301325
964,47,1,Indonesia,24426,False,True,Waiting staff,1,3,84,15,578,Gaming,16,7253,8,6,13,76,Evening,3,7,Boredom,Computer,iOS,4:25 PM,5,5,At home,Mobile Data,5.6,557.9230769230769,6.32601185531961
965,55,0,Philippines,47606,False,False,Students,1,1,290,10,8008,Entertainment,25,45,3,9,9,82,Afternoon,3,7,Boredom,Smartphone,iOS,5:45 PM,5,5,At home,Mobile Data,29.0,5.0,1.791759469228055
966,19,1,India,67832,True,True,Students,1,3,30,14,228,Gaming,27,2057,6,1,49,51,Night,3,7,Entertainment,Smartphone,iOS,10:15 PM,5,5,Commuting,Mobile Data,2.142857142857143,41.97959183673469,3.760725394583294
967,32,0,India,48151,False,False,driver,1,3,180,6,2329,ASMR,5,663,6,12,20,43,Night,3,7,Habit,Tablet,Android,10:15 PM,5,5,Commuting,Mobile Data,30.0,33.15,3.530762586016799
968,28,1,Indonesia,99303,True,True,Students,1,3,24,14,2732,Life Hacks,25,4668,9,26,28,34,Evening,6,4,Habit,Smartphone,Android,4:25 PM,8,2,At school,Mobile Data,1.7142857142857142,166.71428571428572,5.122261851332729
969,25,0,United States,31308,False,False,Waiting staff,1,3,220,12,9020,Gaming,16,2029,9,14,44,97,Morning,8,2,Boredom,Smartphone,MacOS,9:55 AM,8,2,At school,Mobile Data,18.333333333333332,46.11363636363637,3.8525624785175183
970,43,0,United States,82522,True,True,Students,0,3,57,11,431,Entertainment,25,5717,4,6,37,49,Night,8,2,Habit,Computer,Android,10:15 PM,10,0,At home,Mobile Data,5.181818181818182,154.51351351351352,5.046732631467269
971,62,0,Germany,65671,True,True,Students,1,1,95,19,9256,Gaming,6,2696,9,1,24,18,Night,9,1,Entertainment,Smartphone,MacOS,10:15 PM,10,0,At home,Wi-Fi,5.0,112.33333333333333,4.7303333289420975
972,61,2,Indonesia,22204,False,True,Artist,1,3,158,2,1710,Entertainment,11,8831,6,22,44,61,Evening,3,7,Boredom,Computer,MacOS,4:25 PM,5,5,At work,Mobile Data,79.0,200.70454545454547,5.3068039804253555
973,22,0,Vietnam,51131,True,True,driver,1,1,197,1,5783,Jokes/Memes,17,2663,2,2,33,57,Night,8,2,Entertainment,Smartphone,iOS,10:15 PM,10,0,At home,Mobile Data,197.0,80.6969696969697,4.403016910565717
974,23,0,Germany,72428,True,False,Teacher,0,4,160,8,1235,Jokes/Memes,26,2745,6,24,20,93,Night,6,4,Habit,Smartphone,Android,10:15 PM,8,2,At school,Mobile Data,20.0,137.25,4.929063640402444
975,43,0,Barzil,53870,True,True,Students,1,2,150,14,8494,Vlogs,23,5004,2,11,48,5,Night,6,4,Boredom,Smartphone,iOS,10:15 PM,8,2,At school,Wi-Fi,10.714285714285714,104.25,4.656338472562491
976,21,1,Japan,69067,True,False,Engineer,1,3,78,9,5206,ASMR,14,6321,8,3,30,89,Evening,8,2,Boredom,Smartphone,iOS,4:25 PM,10,0,At school,Mobile Data,8.666666666666666,210.7,5.35517017814082
977,36,1,Pakistan,78585,True,True,Students,1,2,269,2,1421,Entertainment,6,5125,4,10,44,24,Evening,3,7,Habit,Smartphone,iOS,4:25 PM,5,5,At home,Mobile Data,134.5,116.47727272727273,4.766244891277778
